Customer ID,Customer Status,Churn Category,Churn Reason
7682-AZNDK,Stayed,None,None
7683-CBDKJ,Churned,Competitor,Competitor had better devices
7684-XSZIY,Stayed,None,None
7688-AWMDX,Stayed,None,None
7690-KPNCU,Stayed,None,None
7691-KGKGP,Stayed,None,None
7691-XVTZH,Stayed,None,None
7693-LCKZL,Churned,Competitor,Competitor had better devices
7693-QPEFS,Stayed,None,None
7694-VLBWQ,Churned,Dissatisfaction,Product dissatisfaction
7695-PKLCZ,Stayed,None,None
7696-AMHOD,Stayed,None,None
7696-CFTAT,Stayed,None,None
7698-YFGEZ,Joined,None,None
7703-ZEKEF,Churned,Competitor,Competitor offered more data
7706-DZNKK,Stayed,None,None
7706-YLMQA,Stayed,None,None
7707-PYBBH,Stayed,None,None
7710-JSYOA,Stayed,None,None
7711-GQBZC,Stayed,None,None
7711-YIJWC,Stayed,None,None
7714-YXSMB,Stayed,None,None
7716-YTYHG,Churned,Competitor,Competitor offered higher download speeds
7717-BICXI,Stayed,None,None
7718-RXDGG,Stayed,None,None
7718-UPSKJ,Stayed,None,None
7721-DVEKZ,Joined,None,None
7721-JXEAW,Churned,Competitor,Competitor offered higher download speeds
7722-CVFXN,Stayed,None,None
7722-VJRQD,Stayed,None,None
7727-SHVZV,Stayed,None,None
7729-JTEEC,Joined,None,None
7729-XBTWX,Stayed,None,None
7730-CLDSV,Stayed,None,None
7730-IUTDZ,Churned,Dissatisfaction,Network reliability
7733-UDMTP,Stayed,None,None
7734-DBOAI,Churned,Attitude,Attitude of support person
7739-LAXOG,Churned,Competitor,Competitor offered more data
7740-BTPUX,Stayed,None,None
7740-KKCXF,Stayed,None,None
7742-MYPGI,Stayed,None,None
7743-EXURX,Churned,Dissatisfaction,Product dissatisfaction
7746-AWNQW,Stayed,None,None
7746-QYVCO,Stayed,None,None
7748-UMTRK,Stayed,None,None
7750-EYXWZ,Stayed,None,None
7752-XUSCI,Churned,Other,Don't know
7753-USQYQ,Stayed,None,None
7754-IXRMC,Joined,None,None
7758-UJWYS,Stayed,None,None
7758-XKCBS,Churned,Competitor,Competitor offered more data
7760-OYPDY,Churned,Competitor,Competitor had better devices
7762-ONLJY,Stayed,None,None
7762-URZQH,Churned,Dissatisfaction,Product dissatisfaction
7764-BDPEE,Joined,None,None
7765-LWVVH,Stayed,None,None
7766-CLTIC,Stayed,None,None
7767-UXAGJ,Churned,Competitor,Competitor made better offer
7771-CFQRQ,Stayed,None,None
7771-ZONAT,Stayed,None,None
7774-OJSXI,Churned,Dissatisfaction,Poor expertise of phone support
7776-QGYJC,Stayed,None,None
7776-QWNFX,Churned,Attitude,Attitude of support person
7777-UNYHB,Stayed,None,None
7779-LGOVN,Churned,Dissatisfaction,Limited range of services
7779-ORAEL,Stayed,None,None
7780-OTDSO,Churned,Attitude,Attitude of support person
7781-EWARA,Stayed,None,None
7781-HVGMK,Stayed,None,None
7783-YKGDV,Churned,Price,Lack of affordable download/upload speed
7785-RDVIG,Joined,None,None
7786-WBJYI,Churned,Competitor,Competitor made better offer
7787-BNTZM,Stayed,None,None
7789-CRUVC,Stayed,None,None
7789-HKSBS,Stayed,None,None
7794-JASDG,Joined,None,None
7795-CFOCW,Stayed,None,None
7797-EJMDP,Stayed,None,None
7798-JVXYM,Stayed,None,None
7799-DSEWS,Stayed,None,None
7799-LGRDP,Stayed,None,None
7801-CEDNV,Stayed,None,None
7801-KICAO,Stayed,None,None
7802-EFKNY,Churned,Competitor,Competitor had better devices
7803-XOCCZ,Stayed,None,None
7808-DVWEP,Joined,None,None
7811-JIVPF,Stayed,None,None
7812-FZHPE,Churned,Price,Long distance charges
7813-TKCVO,Stayed,None,None
7813-ZGGAW,Stayed,None,None
7814-LEEVE,Joined,None,None
7815-PDTHL,Stayed,None,None
7816-VGHTO,Stayed,None,None
7817-BOQPW,Churned,Competitor,Competitor made better offer
7817-OMJNA,Stayed,None,None
7820-ZYGNY,Stayed,None,None
7821-DPRQE,Stayed,None,None
7823-JSOAG,Joined,None,None
7824-PANSQ,Stayed,None,None
7825-ECJRF,Churned,Dissatisfaction,Network reliability
7825-GKXMW,Churned,Competitor,Competitor made better offer
7826-VVKWT,Stayed,None,None
7831-QGOXH,Churned,Other,Don't know
7833-PKIHD,Stayed,None,None
7838-LAZFO,Stayed,None,None
7839-NUIAA,Stayed,None,None
7839-QRKXN,Churned,Price,Long distance charges
7841-FCRQD,Stayed,None,None
7841-TZDMQ,Churned,Other,Don't know
7845-URHJN,Churned,Price,Price too high
7850-THJMU,Stayed,None,None
7850-VWJUU,Stayed,None,None
7851-FLGGQ,Churned,Competitor,Competitor had better devices
7851-WZEKY,Churned,Competitor,Competitor made better offer
7852-LECYP,Stayed,None,None
7853-GVUDZ,Churned,Price,Long distance charges
7853-OETYL,Stayed,None,None
7853-WNZSY,Joined,None,None
7854-EDSSA,Churned,Dissatisfaction,Poor expertise of online support
7854-EKTJL,Churned,Attitude,Attitude of support person
7854-FOKSF,Churned,Competitor,Competitor offered higher download speeds
7855-DIWPO,Stayed,None,None
7856-GANIL,Stayed,None,None
7858-GTZSP,Stayed,None,None
7860-KSUGX,Stayed,None,None
7860-UXCRM,Stayed,None,None
7861-UVUFT,Churned,Competitor,Competitor had better devices
7868-BGSZA,Stayed,None,None
7868-TMWMZ,Stayed,None,None
7869-ZYDST,Stayed,None,None
7872-BAAZR,Stayed,None,None
7872-RDDLZ,Stayed,None,None
7873-CVMAW,Stayed,None,None
7874-ECPQJ,Stayed,None,None
7876-AEHIG,Stayed,None,None
7876-BEUTG,Stayed,None,None
7876-DNYAP,Stayed,None,None
7878-JGDKK,Stayed,None,None
7878-RTCZG,Joined,None,None
7879-CGSFV,Stayed,None,None
7880-XSOJX,Stayed,None,None
7881-EVUAD,Churned,Competitor,Competitor offered more data
7881-INRLC,Churned,Competitor,Competitor offered more data
7883-ROJOC,Stayed,None,None
7890-VYYWG,Churned,Competitor,Competitor had better devices
7892-POOKP,Churned,Other,Moved
7892-QVYKW,Stayed,None,None
7893-IXHRQ,Churned,Attitude,Attitude of service provider
7895-VONWT,Stayed,None,None
7898-PDWQE,Stayed,None,None
7901-HXJVA,Stayed,None,None
7901-IIDQV,Stayed,None,None
7901-TBKJX,Stayed,None,None
7903-CMPEY,Churned,Competitor,Competitor had better devices
7905-NJMXS,Stayed,None,None
7905-TVXTA,Stayed,None,None
7908-QCBCA,Churned,Competitor,Competitor had better devices
7909-FIOIY,Stayed,None,None
7912-SYRQT,Churned,Competitor,Competitor offered more data
7916-VCCPB,Stayed,None,None
7919-ZODZZ,Stayed,None,None
7921-BEPCI,Stayed,None,None
7921-LMDFQ,Stayed,None,None
7923-IYJWY,Stayed,None,None
7924-GJZFI,Stayed,None,None
7925-PNRGI,Stayed,None,None
7926-IJOOU,Joined,None,None
7927-AUXBZ,Churned,Attitude,Attitude of support person
7928-VJYAB,Stayed,None,None
7929-DMBCV,Stayed,None,None
7929-SKFGK,Stayed,None,None
7931-PXHFC,Churned,Dissatisfaction,Poor expertise of phone support
7932-WPTDS,Churned,Competitor,Competitor made better offer
7938-OUHIO,Churned,Attitude,Attitude of service provider
7940-UQQUG,Stayed,None,None
7941-RCJOW,Stayed,None,None
7943-RQCHR,Churned,Competitor,Competitor offered more data
7945-HLKEA,Stayed,None,None
7945-PRBVF,Stayed,None,None
7950-XWOVN,Stayed,None,None
7951-QKZPL,Churned,Price,Long distance charges
7951-VRDVK,Stayed,None,None
7952-OBOYL,Joined,None,None
7954-MLBUN,Stayed,None,None
7956-XQWGU,Stayed,None,None
7957-RYHQD,Churned,Price,Price too high
7963-GQRMY,Churned,Price,Extra data charges
7963-SHNDT,Stayed,None,None
7964-VEXDG,Stayed,None,None
7964-YESJC,Stayed,None,None
7964-ZRKKG,Stayed,None,None
7966-YOTQW,Stayed,None,None
7967-HYCDE,Stayed,None,None
7968-QUXNS,Stayed,None,None
7969-AULMZ,Churned,Other,Moved
7969-FFOWG,Stayed,None,None
7971-HLVXI,Stayed,None,None
7973-DZRKH,Stayed,None,None
7975-JMZNT,Stayed,None,None
7975-TZMLR,Stayed,None,None
7976-CICYS,Stayed,None,None
7977-HXJKU,Stayed,None,None
7978-DKUQH,Stayed,None,None
7979-CORPM,Churned,Other,Don't know
7980-MHFLQ,Stayed,None,None
7982-VCELR,Stayed,None,None
7989-AWGEH,Stayed,None,None
7989-CHGTL,Churned,Competitor,Competitor made better offer
7989-VCQOH,Stayed,None,None
7993-NQLJE,Stayed,None,None
7993-PYKOF,Churned,Dissatisfaction,Network reliability
7994-UYIVZ,Stayed,None,None
7994-XIRTR,Stayed,None,None
7995-ZHHNZ,Stayed,None,None
7996-BPXHY,Stayed,None,None
7996-MHXLW,Stayed,None,None
7997-EASSD,Stayed,None,None
7998-WNZEM,Stayed,None,None
7998-ZLXWN,Stayed,None,None
8000-REIQB,Churned,Competitor,Competitor made better offer
8003-EWNDZ,Stayed,None,None
8006-PYCSW,Joined,None,None
8007-YYPWD,Stayed,None,None
8008-ESFLK,Stayed,None,None
8008-HAWED,Churned,Competitor,Competitor had better devices
8008-OTEZX,Stayed,None,None
8010-EZLOU,Churned,Competitor,Competitor offered higher download speeds
8012-SOUDQ,Stayed,None,None
8015-IHCGW,Stayed,None,None
8016-NCFVO,Stayed,None,None
8016-ZMGMO,Stayed,None,None
8017-LXHFA,Churned,Competitor,Competitor made better offer
8017-UVSZU,Stayed,None,None
8019-ENHXU,Churned,Dissatisfaction,Network reliability
8020-BWHYL,Churned,Competitor,Competitor offered more data
8022-BECSI,Stayed,None,None
8023-QHAIO,Stayed,None,None
8024-XNAFQ,Stayed,None,None
8028-PNXHQ,Stayed,None,None
8029-XYPWT,Stayed,None,None
8033-ATFAS,Stayed,None,None
8033-VCZGH,Stayed,None,None
8034-RYTVV,Stayed,None,None
8035-BUYVG,Churned,Attitude,Attitude of support person
8035-PWSEV,Stayed,None,None
8039-ACLPL,Stayed,None,None
8039-EQPIM,Stayed,None,None
8040-MNRTF,Joined,None,None
8041-TMEID,Stayed,None,None
8042-JVNFH,Churned,Attitude,Attitude of support person
8042-RNLKO,Stayed,None,None
8043-PNYSD,Stayed,None,None
8044-BGWPI,Stayed,None,None
8046-DNVTL,Stayed,None,None
8048-DSDFQ,Joined,None,None
8049-WJCLQ,Stayed,None,None
8050-DVOJX,Stayed,None,None
8050-WYBND,Stayed,None,None
8050-XGRVL,Stayed,None,None
8051-HJRLT,Churned,Attitude,Attitude of service provider
8053-WWDRO,Churned,Competitor,Competitor made better offer
8058-DMYRU,Stayed,None,None
8058-INTPH,Churned,Competitor,Competitor made better offer
8058-JMEQO,Churned,Competitor,Competitor made better offer
8059-UDZFY,Stayed,None,None
8060-HIWJJ,Stayed,None,None
8062-YBDOE,Churned,Other,Don't know
8063-GBATB,Churned,Competitor,Competitor had better devices
8063-RJYNF,Churned,Competitor,Competitor offered higher download speeds
8064-RAVOH,Joined,None,None
8065-BVEPF,Stayed,None,None
8065-QBYTO,Stayed,None,None
8065-YKXKD,Churned,Other,Don't know
8066-POXGX,Churned,Attitude,Attitude of service provider
8067-NIOYM,Stayed,None,None
8069-RHUXK,Stayed,None,None
8069-YQQAJ,Stayed,None,None
8070-AAWZP,Stayed,None,None
8071-SBTRN,Stayed,None,None
8073-IJDCM,Churned,Price,Long distance charges
8075-GXIUB,Stayed,None,None
8076-FEZKJ,Stayed,None,None
8079-XRJRS,Churned,Dissatisfaction,Network reliability
8080-DDEMJ,Churned,Attitude,Attitude of support person
8080-POTJR,Stayed,None,None
8082-GHXOP,Stayed,None,None
8083-YTZES,Churned,Attitude,Attitude of support person
8084-OIVBS,Stayed,None,None
8085-MSNLK,Stayed,None,None
8086-OVPWV,Churned,Competitor,Competitor made better offer
8087-LGYHQ,Stayed,None,None
8089-UZWLX,Stayed,None,None
8091-TTVAX,Stayed,None,None
8092-NLTGF,Stayed,None,None
8095-WANWK,Stayed,None,None
8096-LOIST,Stayed,None,None
8097-OMULG,Stayed,None,None
8097-VBQTZ,Stayed,None,None
8098-LLAZX,Churned,Competitor,Competitor made better offer
8098-TDCBU,Stayed,None,None
8099-MZPUJ,Stayed,None,None
8100-HZZLJ,Stayed,None,None
8100-PNJMH,Stayed,None,None
8104-OSKWT,Stayed,None,None
8106-GWQOK,Stayed,None,None
8107-KNCIM,Stayed,None,None
8107-RZLNV,Stayed,None,None
8108-UXRQN,Stayed,None,None
8109-YUOHE,Stayed,None,None
8111-BKVDS,Stayed,None,None
8111-RKSPX,Churned,Dissatisfaction,Service dissatisfaction
8111-SLLHI,Churned,Attitude,Attitude of support person
8118-LSUEL,Churned,Dissatisfaction,Product dissatisfaction
8118-TJAFG,Stayed,None,None
8120-JDCAM,Stayed,None,None
8123-QBNAZ,Stayed,None,None
8124-NZVGJ,Stayed,None,None
8125-QPFJD,Stayed,None,None
8128-YVJRG,Churned,Attitude,Attitude of support person
8129-GMVGI,Stayed,None,None
8132-YPVBX,Stayed,None,None
8133-ANHHJ,Stayed,None,None
8138-EALND,Stayed,None,None
8143-ETQTI,Stayed,None,None
8144-DGHXP,Stayed,None,None
8146-QQKZH,Stayed,None,None
8148-BPLZQ,Stayed,None,None
8148-NLEGT,Stayed,None,None
8148-WOCMK,Stayed,None,None
8149-AIQCG,Stayed,None,None
8149-RSOUN,Churned,Competitor,Competitor offered more data
8150-QUDFX,Joined,None,None
8152-UOBNY,Stayed,None,None
8152-VETUR,Stayed,None,None
8155-IBNHG,Churned,Attitude,Attitude of support person
8158-WPEZG,Stayed,None,None
8160-HOWOX,Stayed,None,None
8161-QYMTT,Stayed,None,None
8164-OCKUJ,Stayed,None,None
8165-CBKXO,Stayed,None,None
8165-ZJRNM,Stayed,None,None
8166-ORCHU,Stayed,None,None
8166-ZZTFS,Churned,Attitude,Attitude of support person
8167-GJLRN,Joined,None,None
8168-UQWWF,Churned,Competitor,Competitor offered more data
8169-SAEJD,Stayed,None,None
8173-RXAYP,Stayed,None,None
8174-LNWMW,Stayed,None,None
8174-TBVCF,Stayed,None,None
8178-EYZUO,Churned,Price,Extra data charges
8180-AKMJV,Joined,None,None
8181-YHCMF,Stayed,None,None
8182-BJDSI,Churned,Attitude,Attitude of service provider
8182-PNAGI,Churned,Price,Extra data charges
8183-ONMXC,Churned,Competitor,Competitor made better offer
8184-WMOFI,Stayed,None,None
8185-UPYBR,Churned,Dissatisfaction,Product dissatisfaction
8189-DUKMV,Stayed,None,None
8189-HBVRW,Stayed,None,None
8189-XRIKE,Stayed,None,None
8190-ZTQFB,Stayed,None,None
8191-XWSZG,Stayed,None,None
8194-PEEBY,Stayed,None,None
8197-BFWVU,Stayed,None,None
8198-RKSZG,Stayed,None,None
8199-ZLLSA,Churned,Competitor,Competitor had better devices
8200-KLNYW,Stayed,None,None
8200-LGKSR,Stayed,None,None
8201-AAXCB,Stayed,None,None
8203-XJZRC,Joined,None,None
8204-TIFGJ,Stayed,None,None
8204-YJCLA,Stayed,None,None
8205-MQUGY,Stayed,None,None
8205-OTCHB,Churned,Dissatisfaction,Network reliability
8205-VSLRB,Stayed,None,None
8207-DMRVL,Stayed,None,None
8207-VVMYB,Stayed,None,None
8208-EUMTE,Stayed,None,None
8212-CRQXP,Stayed,None,None
8212-DJRCH,Stayed,None,None
8213-TAZPM,Stayed,None,None
8215-NGSPE,Stayed,None,None
8216-AZUUZ,Stayed,None,None
8217-QYOHV,Stayed,None,None
8218-FFJDS,Stayed,None,None
8219-VYBVI,Stayed,None,None
8220-OCUFY,Stayed,None,None
8221-EQDGL,Stayed,None,None
8221-HVAYI,Stayed,None,None
8224-DWCKX,Stayed,None,None
8224-IVVPA,Stayed,None,None
8224-KDLKN,Stayed,None,None
8224-UAXBZ,Stayed,None,None
8225-BTJAU,Churned,Competitor,Competitor had better devices
8226-BXGES,Stayed,None,None
8229-BUJHX,Stayed,None,None
8229-MYEJZ,Stayed,None,None
8229-TNIQA,Churned,Other,Don't know
8231-BSWXX,Stayed,None,None
8232-CTLKO,Stayed,None,None
8232-UTFOZ,Stayed,None,None
8234-GSZYK,Stayed,None,None
8237-ULIXL,Stayed,None,None
8241-JUIQO,Stayed,None,None
8242-JSVBO,Stayed,None,None
8242-PDSGJ,Stayed,None,None
8242-SOQUO,Stayed,None,None
8245-UMPYT,Churned,Dissatisfaction,Poor expertise of phone support
8246-SHFGA,Stayed,None,None
8249-THVEC,Stayed,None,None
8250-ZNGGW,Stayed,None,None
8257-RZAHR,Churned,Competitor,Competitor offered more data
8258-GSTJK,Churned,Competitor,Competitor had better devices
8259-DZLIZ,Stayed,None,None
8259-NFJTV,Stayed,None,None
8260-NGFNY,Churned,Other,Don't know
8261-GWDBQ,Stayed,None,None
8262-COGGB,Joined,None,None
8263-JQAIK,Churned,Competitor,Competitor offered more data
8263-OKETD,Stayed,None,None
8263-QMNTJ,Stayed,None,None
8265-HKSOW,Stayed,None,None
8266-VBFQL,Stayed,None,None
8267-KFGYD,Joined,None,None
8267-ZNYVZ,Churned,Attitude,Attitude of service provider
8268-YDIXR,Stayed,None,None
8270-RKSAP,Stayed,None,None
8272-ONJLV,Stayed,None,None
8276-MQBYC,Churned,Price,Long distance charges
8277-RVRSV,Stayed,None,None
8280-MQRQN,Churned,Dissatisfaction,Network reliability
8285-ABVLB,Stayed,None,None
8286-AFUYI,Joined,None,None
8290-YWKHZ,Churned,Competitor,Competitor made better offer
8292-FRFZQ,Stayed,None,None
8292-ITGYJ,Stayed,None,None
8292-TYSPY,Churned,Competitor,Competitor offered more data
8294-UIMBA,Stayed,None,None
8295-FHIVV,Stayed,None,None
8295-KMENE,Stayed,None,None
8305-VHZBZ,Churned,Price,Long distance charges
8309-IEYJD,Joined,None,None
8309-PPCED,Stayed,None,None
8311-UEUAB,Stayed,None,None
8313-AFGBW,Stayed,None,None
8313-KTIHG,Stayed,None,None
8313-NDOIA,Stayed,None,None
8314-DPQHL,Stayed,None,None
8314-HTWVE,Stayed,None,None
8316-BBQAY,Stayed,None,None
8317-BVKSO,Stayed,None,None
8318-LCNBW,Stayed,None,None
8319-QBEHW,Stayed,None,None
8325-QRPZR,Stayed,None,None
8327-LZKAS,Churned,Dissatisfaction,Service dissatisfaction
8327-WKMIE,Stayed,None,None
8328-SKJNO,Stayed,None,None
8329-GWVPJ,Stayed,None,None
8329-IBCTI,Churned,Competitor,Competitor made better offer
8329-UTMVM,Stayed,None,None
8331-ZXFOE,Stayed,None,None
8332-OSJDW,Stayed,None,None
8336-TAVKX,Stayed,None,None
8337-MSSXB,Churned,Attitude,Attitude of service provider
8337-UPOAQ,Churned,Competitor,Competitor made better offer
8338-QIUNR,Stayed,None,None
8344-WFMFH,Stayed,None,None
8345-MVDYC,Stayed,None,None
8347-GDTMP,Stayed,None,None
8348-HFYIV,Churned,Dissatisfaction,Limited range of services
8348-JLBUG,Stayed,None,None
8350-NYMVI,Stayed,None,None
8356-WUAOJ,Joined,None,None
8357-EQXFO,Churned,Competitor,Competitor made better offer
8361-LBRDI,Stayed,None,None
8361-LTMKD,Churned,Competitor,Competitor made better offer
8364-TRMMK,Churned,Dissatisfaction,Lack of self-service on Website
8372-JUXUI,Churned,Competitor,Competitor had better devices
8374-UULRV,Stayed,None,None
8374-XGEJJ,Churned,Dissatisfaction,Product dissatisfaction
8375-DKEBR,Churned,Competitor,Competitor had better devices
8375-KVTHK,Stayed,None,None
8378-LKJAF,Stayed,None,None
8380-MQINP,Stayed,None,None
8380-PEFPE,Churned,Competitor,Competitor had better devices
8382-SHQEH,Churned,Price,Long distance charges
8383-SGHJU,Stayed,None,None
8384-FZBJK,Stayed,None,None
8387-MOJJT,Churned,Competitor,Competitor made better offer
8387-UGUSU,Stayed,None,None
8388-DMKAE,Stayed,None,None
8388-FYNPZ,Stayed,None,None
8390-FESFV,Stayed,None,None
8393-DLHGA,Churned,Competitor,Competitor offered more data
8393-JMVMB,Joined,None,None
8395-ETZKQ,Stayed,None,None
8397-MVTAZ,Churned,Dissatisfaction,Poor expertise of online support
8398-TBIYD,Stayed,None,None
8399-YNDCH,Churned,Competitor,Competitor had better devices
8400-WZICQ,Stayed,None,None
8401-EMUWF,Stayed,None,None
8402-EIVQS,Stayed,None,None
8402-OOOHJ,Stayed,None,None
8404-FYDIB,Stayed,None,None
8404-GFGCZ,Stayed,None,None
8404-VIOMB,Stayed,None,None
8404-VLQFB,Stayed,None,None
8405-IGQFX,Stayed,None,None
8406-LNMHF,Stayed,None,None
8409-WQJUX,Stayed,None,None
8410-BGQXN,Stayed,None,None
8413-VONUO,Churned,Dissatisfaction,Limited range of services
8413-YNHNV,Stayed,None,None
8414-MYSHR,Churned,Dissatisfaction,Network reliability
8414-OOEEL,Stayed,None,None
8417-FMLZI,Churned,Dissatisfaction,Product dissatisfaction
8417-GSODA,Stayed,None,None
8421-WZOOW,Stayed,None,None
8429-XIBUM,Churned,Price,Extra data charges
8430-TWCBX,Stayed,None,None
8433-WPJTV,Stayed,None,None
8433-WXGNA,Churned,Other,Don't know
8434-PNQZX,Stayed,None,None
8434-VGEQQ,Stayed,None,None
8436-BJUMM,Churned,Competitor,Competitor offered higher download speeds
8439-LTUGF,Stayed,None,None
8441-SHIPE,Stayed,None,None
8443-WVPSS,Churned,Dissatisfaction,Service dissatisfaction
8443-ZRDBZ,Churned,Price,Long distance charges
8444-WRIDW,Churned,Attitude,Attitude of support person
8445-DNBAE,Joined,None,None
8450-JOVAH,Churned,Competitor,Competitor offered higher download speeds
8450-LUGUK,Stayed,None,None
8450-UYIBU,Stayed,None,None
8454-AATJP,Stayed,None,None
8455-HIRAQ,Stayed,None,None
8456-QDAVC,Stayed,None,None
8457-XIGKN,Stayed,None,None
8461-EFQYM,Stayed,None,None
8464-EETCQ,Stayed,None,None
8465-SBRXP,Stayed,None,None
8466-PZBLH,Stayed,None,None
8467-WYNSR,Stayed,None,None
8468-EHYJA,Stayed,None,None
8468-FZTOE,Stayed,None,None
8469-SNFFH,Stayed,None,None
8473-VUVJN,Churned,Attitude,Attitude of service provider
8474-UMLNT,Stayed,None,None
8480-PPONV,Stayed,None,None
8481-YYXWG,Churned,Dissatisfaction,Network reliability
8485-GJCDN,Churned,Competitor,Competitor made better offer
8486-AYEQH,Stayed,None,None
8490-BXHEO,Stayed,None,None
8495-LJDFO,Stayed,None,None
8495-PRWFH,Stayed,None,None
8496-DMZUK,Stayed,None,None
8496-EJAUI,Churned,Attitude,Attitude of support person
8498-XXGWA,Stayed,None,None
8499-BRXTD,Stayed,None,None
8510-AWCXC,Churned,Attitude,Attitude of support person
8510-BBWMU,Stayed,None,None
8510-TMWYB,Stayed,None,None
8512-WIWYV,Stayed,None,None
8513-OLYGY,Stayed,None,None
8514-VZHEB,Stayed,None,None
8515-OCTJS,Churned,Competitor,Competitor made better offer
8519-IMDHU,Churned,Competitor,Competitor had better devices
8519-QJGJD,Churned,Attitude,Attitude of service provider
8532-UEFWH,Stayed,None,None
8535-SFUTN,Stayed,None,None
8540-ZQGEA,Stayed,None,None
8541-QVFKM,Stayed,None,None
8543-MSDMF,Joined,None,None
8544-GOQSH,Stayed,None,None
8544-JNBOX,Stayed,None,None
8547-NSBBO,Stayed,None,None
8548-AWOFC,Stayed,None,None
8550-XSXUQ,Stayed,None,None
8552-OBVRU,Stayed,None,None
8559-CIZFV,Churned,Other,Don't know
8559-WNQZS,Joined,None,None
8561-NMTBD,Stayed,None,None
8562-GHPPI,Joined,None,None
8563-IIOXK,Churned,Competitor,Competitor offered higher download speeds
8563-OYMQY,Stayed,None,None
8564-LDKFL,Stayed,None,None
8565-CLBZW,Churned,Competitor,Competitor made better offer
8565-HBFNN,Stayed,None,None
8565-WUXZU,Stayed,None,None
8566-YPRGL,Joined,None,None
8570-KLJYJ,Stayed,None,None
8571-ZCMCX,Stayed,None,None
8573-CGOCC,Stayed,None,None
8573-JGCZW,Stayed,None,None
8577-QSOCG,Stayed,None,None
8580-AECUZ,Churned,Competitor,Competitor made better offer
8580-QVLOC,Churned,Competitor,Competitor made better offer
8582-KRHPJ,Stayed,None,None
8584-KMVXD,Stayed,None,None
8587-XYZSF,Stayed,None,None
8590-OHDIW,Stayed,None,None
8590-YFFQO,Stayed,None,None
8591-NXRCV,Stayed,None,None
8591-TKMZH,Stayed,None,None
8592-PLTMQ,Stayed,None,None
8593-WHYHV,Churned,Other,Don't know
8595-SIZNC,Stayed,None,None
8597-CTXVJ,Stayed,None,None
8597-CWYHH,Stayed,None,None
8601-QACRS,Churned,Competitor,Competitor made better offer
8603-IJWDN,Churned,Competitor,Competitor offered higher download speeds
8605-ITULD,Joined,None,None
8606-CIQUL,Stayed,None,None
8606-OEGQZ,Stayed,None,None
8608-OZTLB,Stayed,None,None
8610-WFCJF,Churned,Competitor,Competitor offered higher download speeds
8610-ZIKJJ,Joined,None,None
8612-GXIDD,Stayed,None,None
8614-VGMMV,Churned,Competitor,Competitor had better devices
8617-ENBDS,Joined,None,None
8619-IJNDK,Stayed,None,None
8620-RJPZN,Joined,None,None
8621-MNIHH,Churned,Competitor,Competitor had better devices
8622-ZLFKO,Stayed,None,None
8623-TMRBY,Churned,Competitor,Competitor offered more data
8623-ULFNQ,Stayed,None,None
8624-GIOUT,Churned,Other,Don't know
8625-AZYZY,Churned,Competitor,Competitor made better offer
8626-PTQGE,Stayed,None,None
8626-XHBIE,Stayed,None,None
8627-EHGIP,Churned,Competitor,Competitor offered more data
8627-ZYGSZ,Stayed,None,None
8628-MFKAX,Stayed,None,None
8630-FJLIB,Stayed,None,None
8630-QSGXK,Stayed,None,None
8631-NBHFZ,Churned,Competitor,Competitor offered higher download speeds
8631-WUXGY,Stayed,None,None
8631-XVRZL,Stayed,None,None
8634-CILSZ,Churned,Competitor,Competitor made better offer
8634-MPHTR,Churned,Attitude,Attitude of support person
8637-XJIVR,Churned,Attitude,Attitude of support person
8639-NHQEI,Stayed,None,None
8640-SDGKB,Churned,Attitude,Attitude of support person
8642-GVWRF,Churned,Competitor,Competitor had better devices
8644-XLFBW,Churned,Competitor,Competitor offered more data
8644-XYTSV,Stayed,None,None
8645-KOMJQ,Stayed,None,None
8645-KWHJO,Stayed,None,None
8646-JCOMS,Stayed,None,None
8647-SDTWQ,Stayed,None,None
8648-PFRMP,Stayed,None,None
8650-RHRKE,Churned,Dissatisfaction,Limited range of services
8651-ENBZX,Churned,Price,Long distance charges
8652-YHIYU,Stayed,None,None
8654-DHAOW,Joined,None,None
8659-HDIYE,Stayed,None,None
8659-IOOPU,Stayed,None,None
8660-BUETV,Joined,None,None
8661-BOYNW,Stayed,None,None
8663-UPDGF,Stayed,None,None
8665-UTDHZ,Churned,Competitor,Competitor had better devices
8668-KNZTI,Stayed,None,None
8670-ERCJH,Stayed,None,None
8670-MEFCP,Stayed,None,None
8671-KKKOS,Stayed,None,None
8672-OAUPW,Stayed,None,None
8676-OOQEJ,Stayed,None,None
8676-TRMJS,Churned,Dissatisfaction,Limited range of services
8677-HDZEE,Stayed,None,None
8679-JOEVF,Churned,Price,Price too high
8679-LZBMD,Stayed,None,None
8680-CGLTP,Stayed,None,None
8681-ICONS,Stayed,None,None
8685-WHQPW,Churned,Competitor,Competitor had better devices
8687-BAFGU,Joined,None,None
8690-UPCZI,Stayed,None,None
8690-ZVLCL,Stayed,None,None
8695-ARGXZ,Stayed,None,None
8695-WDYEA,Joined,None,None
8696-JKZNU,Churned,Other,Don't know
8699-ASUFO,Churned,Attitude,Attitude of service provider
8701-DGLVH,Stayed,None,None
8705-DWKTI,Stayed,None,None
8705-WZCYL,Joined,None,None
8706-HRADD,Stayed,None,None
8707-HOEDG,Stayed,None,None
8707-RMEZH,Stayed,None,None
8708-XPXHZ,Churned,Competitor,Competitor had better devices
8709-KRDVL,Stayed,None,None
8710-YGLWG,Joined,None,None
